"Brazil","CR239208","Forest",51.906330
"Brazil","CR239208","OWL",2.932200
"Brazil","CR239211","Forest",0.384030
"Brazil","CR239211","OWL",3.028140
"Brazil","CR240170","Forest",99.918794
"Brazil","CR240170","OWL",0.091980
"Brazil","CR240171","Forest",45.726210
"Brazil","CR240171","OWL",1.011420
"Brazil","CR240172","Forest",4.065570
"Brazil","CR240172","OWL",1.139580
"Brazil","CR240173","Forest",5.271120
"Brazil","CR240173","OWL",0.848250
"Brazil","CR240174","Forest",12.282480
"Brazil","CR240174","OWL",0.062910
"Brazil","CR240175","Forest",136.062990
"Brazil","CR240175","OWL",0.483750
"Brazil","CR240176","Forest",215.895510
"Brazil","CR240176","OWL",0.601920
"Brazil","CR240177","Forest",260.269200
"Brazil","CR240177","OWL",0.804780
"Brazil","CR240178","Forest",217.341918
"Brazil","CR240178","OWL",0.783630
"Brazil","CR240179","Forest",221.778990
"Brazil","CR240179","OWL",0.439560
"Brazil","CR240180","Forest",295.536448
"Brazil","CR240181","Forest",307.220000
"Brazil","CR240182","Forest",293.189294
"Brazil","CR240183","Forest",234.719485
"Brazil","CR240183","OWL",0.001890
"Brazil","CR240184","Forest",276.991740
"Brazil","CR240184","OWL",0.003780
"Brazil","CR240185","Forest",296.536834
"Brazil","CR240186","Forest",274.832770
"Brazil","CR240187","Forest",113.265900
"Brazil","CR240187","OWL",0.001710
"Brazil","CR240188","Forest",236.334455
"Brazil","CR240189","Forest",279.766260
"Brazil","CR240189","OWL",0.165960
"Brazil","CR240190","Forest",275.658300
"Brazil","CR240190","OWL",0.034740
"Brazil","CR240191","Forest",274.120290
"Brazil","CR240191","OWL",0.009360
"Brazil","CR240192","Forest",292.929300
"Brazil","CR240192","OWL",0.006480
"Brazil","CR240193","Forest",291.018960
"Brazil","CR240193","OWL",0.008280
"Brazil","CR240194","Forest",272.899440
"Brazil","CR240194","OWL",0.044370
"Brazil","CR240195","Forest",267.353044
"Brazil","CR240195","OWL",0.051210
"Brazil","CR240196","Forest",302.710000
"Brazil","CR240197","Forest",302.113409
"Brazil","CR240198","Forest",303.020838
"Brazil","CR240199","Forest",252.436860
"Brazil","CR240199","OWL",0.024840
"Brazil","CR240200","Forest",272.051280
"Brazil","CR240200","OWL",0.004050
"Brazil","CR240201","Forest",276.564040
"Brazil","CR240202","Forest",300.713786
"Brazil","CR240203","Forest",298.150000
"Brazil","CR240204","Forest",288.076750
"Brazil","CR240204","OWL",0.746100
"Brazil","CR240205","Forest",238.745520
"Brazil","CR240205","OWL",6.943444
"Brazil","CR240206","Forest",148.397011
"Brazil","CR240207","Forest",110.450365
"Brazil","CR240207","OWL",6.692130
"Brazil","CR240208","Forest",192.751917
"Brazil","CR240208","OWL",0.071896
"Brazil","CR240209","Forest",88.320150
"Brazil","CR240209","OWL",9.636120
"Brazil","CR240210","Forest",51.446790
"Brazil","CR240210","OWL",15.723090
"Brazil","CR240211","Forest",47.519640
"Brazil","CR240211","OWL",23.792490
"Brazil","CR240212","Forest",5.193900
"Brazil","CR240212","OWL",45.449820
"Brazil","CR240213","Forest",3.396060
"Brazil","CR240213","OWL",8.205570
"Brazil","CR241172","Forest",17.175330
"Brazil","CR241172","OWL",0.957420
"Brazil","CR241173","Forest",2.711070
"Brazil","CR241173","OWL",0.968040
"Brazil","CR241174","Forest",0.399150
"Brazil","CR241174","OWL",0.405450
"Brazil","CR241175","Forest",0.127440
"Brazil","CR241175","OWL",0.058590
"Brazil","CR241176","Forest",44.485110
"Brazil","CR241176","OWL",0.270270
"Brazil","CR241177","Forest",220.669200
"Brazil","CR241177","OWL",0.201510
"Brazil","CR241178","Forest",288.683070
"Brazil","CR241179","Forest",225.216921
"Brazil","CR241180","Forest",307.003203
"Brazil","CR241181","Forest",307.063974
"Brazil","CR241182","Forest",297.786432
"Brazil","CR241183","Forest",244.808730
"Brazil","CR241184","Forest",184.285123
"Brazil","CR241185","Forest",296.544684
"Brazil","CR241186","Forest",275.856148
"Brazil","CR241187","Forest",123.766530
